dataPsil_00
0.050454,0.049789,0.049735,0.049789,0.048148,0.048148,0.048148,0.048148
0.045210,0.045000,0.045000,0.045000,0.040800,0.040800,0.040800,0.040800
0.042028,0.041967,0.041940,0.041967,0.035783,0.035783,0.035783,0.035783
dataPsil_11
0.230206,0.222028,0.219184,0.222028,0.139167,0.139167,0.139167,0.139167
0.216826,0.209240,0.207396,0.209240,0.130181,0.130181,0.130181,0.130181
0.079652,0.077726,0.077546,0.077726,0.068324,0.068324,0.068324,0.068324
0.059774,0.058600,0.058600,0.058600,0.056600,0.056600,0.056600,0.056600
0.050454,0.049789,0.049735,0.049789,0.048148,0.048148,0.048148,0.048148
0.045210,0.045000,0.045000,0.045000,0.040800,0.040800,0.040800,0.040800
0.042028,0.041967,0.041940,0.041967,0.035783,0.035783,0.035783,0.035783
dataPsil_12
0.230206,0.222028,0.219184,0.222028,0.139167,0.120790,0.114305,0.120790
0.216826,0.209240,0.207396,0.209240,0.130181,0.110472,0.107511,0.110472
0.079652,0.077726,0.077546,0.077726,0.068324,0.063114,0.062589,0.063114
0.059774,0.058600,0.058600,0.058600,0.056600,0.053000,0.052400,0.053000
0.050454,0.049789,0.049735,0.049789,0.048148,0.045072,0.044893,0.045072
0.045210,0.045000,0.045000,0.045000,0.040800,0.037800,0.037800,0.037800
0.042028,0.041967,0.041940,0.041967,0.035783,0.033421,0.033332,0.033421
dataPsil_13
0.230206,0.222028,0.219184,0.222028,0.139167,0.120790,0.114305,0.120790
0.216826,0.209240,0.207396,0.209240,0.130181,0.110472,0.107511,0.110472
0.079652,0.077726,0.077546,0.077726,0.068324,0.063114,0.062589,0.063114
0.059774,0.058600,0.058600,0.058600,0.056600,0.053000,0.052400,0.053000
0.050454,0.049789,0.049735,0.049789,0.048148,0.045072,0.044893,0.045072
0.045210,0.045000,0.045000,0.045000,0.040800,0.037800,0.037800,0.037800
0.042028,0.041967,0.041940,0.041967,0.035783,0.033421,0.033332,0.033421
dataPsil_14
0.230206,0.222028,0.219184,0.222028,0.139167,0.120790,0.114305,0.120790
0.216826,0.209240,0.207396,0.209240,0.130181,0.110472,0.107511,0.110472
0.079652,0.077726,0.077546,0.077726,0.068324,0.063114,0.062589,0.063114
0.059774,0.058600,0.058600,0.058600,0.056600,0.053000,0.052400,0.053000
0.050454,0.049789,0.049735,0.049789,0.048148,0.045072,0.044893,0.045072
0.045210,0.045000,0.045000,0.045000,0.040800,0.037800,0.037800,0.037800
0.042028,0.041967,0.041940,0.041967,0.035783,0.033421,0.033332,0.033421
dataPsil_15
0.230206,0.222028,0.219184,0.222028,0.139167,0.120790,0.114305,0.120790
0.216826,0.209240,0.207396,0.209240,0.130181,0.110472,0.107511,0.110472
0.079652,0.077726,0.077546,0.077726,0.068324,0.063114,0.062589,0.063114
0.059774,0.058600,0.058600,0.058600,0.056600,0.053000,0.052400,0.053000
0.050454,0.049789,0.049735,0.049789,0.048148,0.045072,0.044893,0.045072
0.045210,0.045000,0.045000,0.045000,0.040800,0.037800,0.037800,0.037800
0.042028,0.041967,0.041940,0.041967,0.035783,0.033421,0.033332,0.033421
dataPsil_16
0.230206,0.222028,0.219184,0.222028,0.139167,0.120790,0.114305,0.120790
0.216826,0.209240,0.207396,0.209240,0.130181,0.110472,0.107511,0.110472
0.079652,0.077726,0.077546,0.077726,0.068324,0.063114,0.062589,0.063114
0.059774,0.058600,0.058600,0.058600,0.056600,0.053000,0.052400,0.053000
0.050454,0.049789,0.049735,0.049789,0.048148,0.045072,0.044893,0.045072
0.045210,0.045000,0.045000,0.045000,0.040800,0.037800,0.037800,0.037800
0.042028,0.041967,0.041940,0.041967,0.035783,0.033421,0.033332,0.033421
dataPsil_17
0.230206,0.222028,0.219184,0.222028,0.139167,0.120790,0.114305,0.120790
0.216826,0.209240,0.207396,0.209240,0.130181,0.110472,0.107511,0.110472
0.079652,0.077726,0.077546,0.077726,0.068324,0.063114,0.062589,0.063114
0.059774,0.058600,0.058600,0.058600,0.056600,0.053000,0.052400,0.053000
0.050454,0.049789,0.049735,0.049789,0.048148,0.045072,0.044893,0.045072
0.045210,0.045000,0.045000,0.045000,0.040800,0.037800,0.037800,0.037800
0.042028,0.041967,0.041940,0.041967,0.035783,0.033421,0.033332,0.033421
dataPsil_20
0.326098,0.308575,0.304173,0.308575,0.237847,0.237847,0.237847,0.237847
0.316202,0.299458,0.295266,0.299458,0.231744,0.231744,0.231744,0.231744
0.167730,0.161082,0.159745,0.161082,0.132720,0.132720,0.132720,0.132720
0.117270,0.114000,0.113400,0.114000,0.096228,0.096228,0.096228,0.096228
0.090412,0.087682,0.087395,0.087682,0.076765,0.076765,0.076765,0.076765
0.077040,0.073800,0.073800,0.073800,0.067402,0.067402,0.067402,0.067402
0.065912,0.064385,0.064325,0.064385,0.058775,0.058775,0.058775,0.058775
dataPsil_21
0.326098,0.308575,0.304173,0.308575,0.237847,0.237847,0.237847,0.237847
0.316202,0.299458,0.295266,0.299458,0.231744,0.231744,0.231744,0.231744
0.167730,0.161082,0.159745,0.161082,0.132720,0.132720,0.132720,0.132720
0.117270,0.114000,0.113400,0.114000,0.096228,0.096228,0.096228,0.096228
0.090412,0.087682,0.087395,0.087682,0.076765,0.076765,0.076765,0.076765
0.077040,0.073800,0.073800,0.073800,0.067402,0.067402,0.067402,0.067402
0.065912,0.064385,0.064325,0.064385,0.058775,0.058775,0.058775,0.058775
dataPsil_22
0.326098,0.308575,0.304173,0.308575,0.237847,0.185056,0.175441,0.185056
0.316202,0.299458,0.295266,0.299458,0.231744,0.181016,0.171760,0.181016
0.167730,0.161082,0.159745,0.161082,0.132720,0.109390,0.105075,0.109390
0.117270,0.114000,0.113400,0.114000,0.096228,0.082600,0.079400,0.082600
0.090412,0.087682,0.087395,0.087682,0.076765,0.065727,0.063816,0.065727
0.077040,0.073800,0.073800,0.073800,0.067402,0.056400,0.055200,0.056400
0.065912,0.064385,0.064325,0.064385,0.058775,0.051969,0.050892,0.051969
dataPsil_23
0.326098,0.308575,0.304173,0.308575,0.237847,0.185056,0.175441,0.185056
0.316202,0.299458,0.295266,0.299458,0.231744,0.181016,0.171760,0.181016
0.167730,0.161082,0.159745,0.161082,0.132720,0.109390,0.105075,0.109390
0.117270,0.114000,0.113400,0.114000,0.096228,0.082600,0.079400,0.082600
0.090412,0.087682,0.087395,0.087682,0.076765,0.065727,0.063816,0.065727
0.077040,0.073800,0.073800,0.073800,0.067402,0.056400,0.055200,0.056400
0.065912,0.064385,0.064325,0.064385,0.058775,0.051969,0.050892,0.051969
dataPsil_24
0.326098,0.308575,0.304173,0.308575,0.237847,0.185056,0.175441,0.185056
0.316202,0.299458,0.295266,0.299458,0.231744,0.181016,0.171760,0.181016
0.167730,0.161082,0.159745,0.161082,0.132720,0.109390,0.105075,0.109390
0.117270,0.114000,0.113400,0.114000,0.096228,0.082600,0.079400,0.082600
0.090412,0.087682,0.087395,0.087682,0.076765,0.065727,0.063816,0.065727
0.077040,0.073800,0.073800,0.073800,0.067402,0.056400,0.055200,0.056400
0.065912,0.064385,0.064325,0.064385,0.058775,0.051969,0.050892,0.051969
dataPsil_25
0.326098,0.308575,0.304173,0.308575,0.237847,0.185056,0.175441,0.185056
0.316202,0.299458,0.295266,0.299458,0.231744,0.181016,0.171760,0.181016
0.167730,0.161082,0.159745,0.161082,0.132720,0.109390,0.105075,0.109390
0.117270,0.114000,0.113400,0.114000,0.096228,0.082600,0.079400,0.082600
0.090412,0.087682,0.087395,0.087682,0.076765,0.065727,0.063816,0.065727
0.077040,0.073800,0.073800,0.073800,0.067402,0.056400,0.055200,0.056400
0.065912,0.064385,0.064325,0.064385,0.058775,0.051969,0.050892,0.051969
dataPsil_26
0.326098,0.308575,0.304173,0.308575,0.237847,0.185056,0.175441,0.185056
0.316202,0.299458,0.295266,0.299458,0.231744,0.181016,0.171760,0.181016
0.167730,0.161082,0.159745,0.161082,0.132720,0.109390,0.105075,0.109390
0.117270,0.114000,0.113400,0.114000,0.096228,0.082600,0.079400,0.082600
0.090412,0.087682,0.087395,0.087682,0.076765,0.065727,0.063816,0.065727
0.077040,0.073800,0.073800,0.073800,0.067402,0.056400,0.055200,0.056400
0.065912,0.064385,0.064325,0.064385,0.058775,0.051969,0.050892,0.051969
dataPsil_27
0.326098,0.308575,0.304173,0.308575,0.237847,0.185056,0.175441,0.185056
0.316202,0.299458,0.295266,0.299458,0.231744,0.181016,0.171760,0.181016
0.167730,0.161082,0.159745,0.161082,0.132720,0.109390,0.105075,0.109390
0.117270,0.114000,0.113400,0.114000,0.096228,0.082600,0.079400,0.082600
0.090412,0.087682,0.087395,0.087682,0.076765,0.065727,0.063816,0.065727
0.077040,0.073800,0.073800,0.073800,0.067402,0.056400,0.055200,0.056400
0.065912,0.064385,0.064325,0.064385,0.058775,0.051969,0.050892,0.051969
dataPsil_30
0.329976,0.311537,0.306893,0.311537,0.240849,0.240849,0.240849,0.240849
0.320428,0.303189,0.298860,0.303189,0.234892,0.234892,0.234892,0.234892
0.176510,0.169280,0.167607,0.169280,0.139731,0.139731,0.139731,0.139731
0.125322,0.121051,0.120200,0.121051,0.105214,0.105214,0.105214,0.105214
0.097615,0.094554,0.093938,0.094554,0.082694,0.082694,0.082694,0.082694
0.082556,0.080000,0.079500,0.080000,0.072801,0.072801,0.072801,0.072801
0.071024,0.069285,0.069000,0.069285,0.063027,0.063027,0.063027,0.063027
dataPsil_31
0.329976,0.311537,0.306893,0.311537,0.240849,0.240849,0.240849,0.240849
0.320428,0.303189,0.298860,0.303189,0.234892,0.234892,0.234892,0.234892
0.176510,0.169280,0.167607,0.169280,0.139731,0.139731,0.139731,0.139731
0.125322,0.121051,0.120200,0.121051,0.105214,0.105214,0.105214,0.105214
0.097615,0.094554,0.093938,0.094554,0.082694,0.082694,0.082694,0.082694
0.082556,0.080000,0.079500,0.080000,0.072801,0.072801,0.072801,0.072801
0.071024,0.069285,0.069000,0.069285,0.063027,0.063027,0.063027,0.063027
dataPsil_32
0.329976,0.311537,0.306893,0.311537,0.240849,0.185766,0.175512,0.185766
0.320428,0.303189,0.298860,0.303189,0.234892,0.182647,0.172934,0.182647
0.176510,0.169280,0.167607,0.169280,0.139731,0.114500,0.109684,0.114500
0.125322,0.121051,0.120200,0.121051,0.105214,0.088100,0.084600,0.088100
0.097615,0.094554,0.093938,0.094554,0.082694,0.070449,0.068228,0.070449
0.082556,0.080000,0.079500,0.080000,0.072801,0.060600,0.059200,0.060600
0.071024,0.069285,0.069000,0.069285,0.063027,0.055421,0.054134,0.055421
dataPsil_33
0.329976,0.311537,0.306893,0.311537,0.240849,0.185766,0.175512,0.185766
0.320428,0.303189,0.298860,0.303189,0.234892,0.182647,0.172934,0.182647
0.176510,0.169280,0.167607,0.169280,0.139731,0.114500,0.109684,0.114500
0.125322,0.121051,0.120200,0.121051,0.105214,0.088100,0.084600,0.088100
0.097615,0.094554,0.093938,0.094554,0.082694,0.070449,0.068228,0.070449
0.082556,0.080000,0.079500,0.080000,0.072801,0.060600,0.059200,0.060600
0.071024,0.069285,0.069000,0.069285,0.063027,0.055421,0.054134,0.055421
dataPsil_34
0.329976,0.311537,0.306893,0.311537,0.240849,0.185766,0.175512,0.185766
0.320428,0.303189,0.298860,0.303189,0.234892,0.182647,0.172934,0.182647
0.176510,0.169280,0.167607,0.169280,0.139731,0.114500,0.109684,0.114500
0.125322,0.121051,0.120200,0.121051,0.105214,0.088100,0.084600,0.088100
0.097615,0.094554,0.093938,0.094554,0.082694,0.070449,0.068228,0.070449
0.082556,0.080000,0.079500,0.080000,0.072801,0.060600,0.059200,0.060600
0.071024,0.069285,0.069000,0.069285,0.063027,0.055421,0.054134,0.055421
dataPsil_35
0.329976,0.311537,0.306893,0.311537,0.240849,0.185766,0.175512,0.185766
0.320428,0.303189,0.298860,0.303189,0.234892,0.182647,0.172934,0.182647
0.176510,0.169280,0.167607,0.169280,0.139731,0.114500,0.109684,0.114500
0.125322,0.121051,0.120200,0.121051,0.105214,0.088100,0.084600,0.088100
0.097615,0.094554,0.093938,0.094554,0.082694,0.070449,0.068228,0.070449
0.082556,0.080000,0.079500,0.080000,0.072801,0.060600,0.059200,0.060600
0.071024,0.069285,0.069000,0.069285,0.063027,0.055421,0.054134,0.055421
dataPsil_36
0.329976,0.311537,0.306893,0.311537,0.240849,0.185766,0.175512,0.185766
0.320428,0.303189,0.298860,0.303189,0.234892,0.182647,0.172934,0.182647
0.176510,0.169280,0.167607,0.169280,0.139731,0.114500,0.109684,0.114500
0.125322,0.121051,0.120200,0.121051,0.105214,0.088100,0.084600,0.088100
0.097615,0.094554,0.093938,0.094554,0.082694,0.070449,0.068228,0.070449
0.082556,0.080000,0.079500,0.080000,0.072801,0.060600,0.059200,0.060600
0.071024,0.069285,0.069000,0.069285,0.063027,0.055421,0.054134,0.055421
dataPsil_37
0.329976,0.311537,0.306893,0.311537,0.240849,0.185766,0.175512,0.185766
0.320428,0.303189,0.298860,0.303189,0.234892,0.182647,0.172934,0.182647
0.176510,0.169280,0.167607,0.169280,0.139731,0.114500,0.109684,0.114500
0.125322,0.121051,0.120200,0.121051,0.105214,0.088100,0.084600,0.088100
0.097615,0.094554,0.093938,0.094554,0.082694,0.070449,0.068228,0.070449
0.082556,0.080000,0.079500,0.080000,0.072801,0.060600,0.059200,0.060600
0.071024,0.069285,0.069000,0.069285,0.063027,0.055421,0.054134,0.055421
dataPsil_40
0.333853,0.314499,0.309613,0.314499,0.243851,0.243851,0.243851,0.243851
0.324654,0.306920,0.302454,0.306920,0.238040,0.238040,0.238040,0.238040
0.185289,0.177479,0.175468,0.177479,0.146742,0.146742,0.146742,0.146742
0.133374,0.128102,0.127000,0.128102,0.114200,0.114200,0.114200,0.114200
0.104819,0.101427,0.100480,0.101427,0.088623,0.088623,0.088623,0.088623
0.088072,0.086200,0.085200,0.086200,0.078200,0.078200,0.078200,0.078200
0.076137,0.074185,0.073676,0.074185,0.067279,0.067279,0.067279,0.067279
dataPsil_41
0.333853,0.314499,0.309613,0.314499,0.243851,0.243851,0.243851,0.243851
0.324654,0.306920,0.302454,0.306920,0.238040,0.238040,0.238040,0.238040
0.185289,0.177479,0.175468,0.177479,0.146742,0.146742,0.146742,0.146742
0.133374,0.128102,0.127000,0.128102,0.114200,0.114200,0.114200,0.114200
0.104819,0.101427,0.100480,0.101427,0.088623,0.088623,0.088623,0.088623
0.088072,0.086200,0.085200,0.086200,0.078200,0.078200,0.078200,0.078200
0.076137,0.074185,0.073676,0.074185,0.067279,0.067279,0.067279,0.067279
dataPsil_42
0.333853,0.314499,0.309613,0.314499,0.243851,0.186475,0.175584,0.186475
0.324654,0.306920,0.302454,0.306920,0.238040,0.184278,0.174107,0.184278
0.185289,0.177479,0.175468,0.177479,0.146742,0.119611,0.114293,0.119611
0.133374,0.128102,0.127000,0.128102,0.114200,0.093600,0.089800,0.093600
0.104819,0.101427,0.100480,0.101427,0.088623,0.075171,0.072640,0.075171
0.088072,0.086200,0.085200,0.086200,0.078200,0.064800,0.063200,0.064800
0.076137,0.074185,0.073676,0.074185,0.067279,0.058873,0.057376,0.058873
dataPsil_43
0.333853,0.314499,0.309613,0.314499,0.243851,0.186475,0.175584,0.186475
0.324654,0.306920,0.302454,0.306920,0.238040,0.184278,0.174107,0.184278
0.185289,0.177479,0.175468,0.177479,0.146742,0.119611,0.114293,0.119611
0.133374,0.128102,0.127000,0.128102,0.114200,0.093600,0.089800,0.093600
0.104819,0.101427,0.100480,0.101427,0.088623,0.075171,0.072640,0.075171
0.088072,0.086200,0.085200,0.086200,0.078200,0.064800,0.063200,0.064800
0.076137,0.074185,0.073676,0.074185,0.067279,0.058873,0.057376,0.058873
dataPsil_44
0.333853,0.314499,0.309613,0.314499,0.243851,0.186475,0.175584,0.186475
0.324654,0.306920,0.302454,0.306920,0.238040,0.184278,0.174107,0.184278
0.185289,0.177479,0.175468,0.177479,0.146742,0.119611,0.114293,0.119611
0.133374,0.128102,0.127000,0.128102,0.114200,0.093600,0.089800,0.093600
0.104819,0.101427,0.100480,0.101427,0.088623,0.075171,0.072640,0.075171
0.088072,0.086200,0.085200,0.086200,0.078200,0.064800,0.063200,0.064800
0.076137,0.074185,0.073676,0.074185,0.067279,0.058873,0.057376,0.058873
dataPsil_45
0.333853,0.314499,0.309613,0.314499,0.243851,0.186475,0.175584,0.186475
0.324654,0.306920,0.302454,0.306920,0.238040,0.184278,0.174107,0.184278
0.185289,0.177479,0.175468,0.177479,0.146742,0.119611,0.114293,0.119611
0.133374,0.128102,0.127000,0.128102,0.114200,0.093600,0.089800,0.093600
0.104819,0.101427,0.100480,0.101427,0.088623,0.075171,0.072640,0.075171
0.088072,0.086200,0.085200,0.086200,0.078200,0.064800,0.063200,0.064800
0.076137,0.074185,0.073676,0.074185,0.067279,0.058873,0.057376,0.058873
dataPsil_46
0.333853,0.314499,0.309613,0.314499,0.243851,0.186475,0.175584,0.186475
0.324654,0.306920,0.302454,0.306920,0.238040,0.184278,0.174107,0.184278
0.185289,0.177479,0.175468,0.177479,0.146742,0.119611,0.114293,0.119611
0.133374,0.128102,0.127000,0.128102,0.114200,0.093600,0.089800,0.093600
0.104819,0.101427,0.100480,0.101427,0.088623,0.075171,0.072640,0.075171
0.088072,0.086200,0.085200,0.086200,0.078200,0.064800,0.063200,0.064800
0.076137,0.074185,0.073676,0.074185,0.067279,0.058873,0.057376,0.058873
dataPsil_47
0.333853,0.314499,0.309613,0.314499,0.243851,0.186475,0.175584,0.186475
0.324654,0.306920,0.302454,0.306920,0.238040,0.184278,0.174107,0.184278
0.185289,0.177479,0.175468,0.177479,0.146742,0.119611,0.114293,0.119611
0.133374,0.128102,0.127000,0.128102,0.114200,0.093600,0.089800,0.093600
0.104819,0.101427,0.100480,0.101427,0.088623,0.075171,0.072640,0.075171
0.088072,0.086200,0.085200,0.086200,0.078200,0.064800,0.063200,0.064800
0.076137,0.074185,0.073676,0.074185,0.067279,0.058873,0.057376,0.058873
dataPsil_50
0.338196,0.317842,0.313204,0.317842,0.247507,0.247507,0.247507,0.247507
0.329399,0.310173,0.305885,0.310173,0.241721,0.241721,0.241721,0.241721
0.196126,0.187603,0.185733,0.187603,0.155655,0.155655,0.155655,0.155655
0.147007,0.139634,0.137800,0.139634,0.122067,0.122067,0.122067,0.122067
0.117092,0.111736,0.110687,0.111736,0.097637,0.097637,0.097637,0.097637
0.098321,0.094867,0.094267,0.094867,0.084600,0.084600,0.084600,0.084600
0.084916,0.082645,0.082165,0.082645,0.074828,0.074828,0.074828,0.074828
dataPsil_51
0.338196,0.317842,0.313204,0.317842,0.247507,0.247507,0.247507,0.247507
0.329399,0.310173,0.305885,0.310173,0.241721,0.241721,0.241721,0.241721
0.196126,0.187603,0.185733,0.187603,0.155655,0.155655,0.155655,0.155655
0.147007,0.139634,0.137800,0.139634,0.122067,0.122067,0.122067,0.122067
0.117092,0.111736,0.110687,0.111736,0.097637,0.097637,0.097637,0.097637
0.098321,0.094867,0.094267,0.094867,0.084600,0.084600,0.084600,0.084600
0.084916,0.082645,0.082165,0.082645,0.074828,0.074828,0.074828,0.074828
dataPsil_52
0.338196,0.317842,0.313204,0.317842,0.247507,0.187754,0.176181,0.187754
0.329399,0.310173,0.305885,0.310173,0.241721,0.184150,0.173492,0.184150
0.196126,0.187603,0.185733,0.187603,0.155655,0.126286,0.120369,0.126286
0.147007,0.139634,0.137800,0.139634,0.122067,0.100533,0.096733,0.100533
0.117092,0.111736,0.110687,0.111736,0.097637,0.082549,0.079577,0.082549
0.098321,0.094867,0.094267,0.094867,0.084600,0.071733,0.069467,0.071733
0.084916,0.082645,0.082165,0.082645,0.074828,0.065244,0.063429,0.065244
dataPsil_53
0.338196,0.317842,0.313204,0.317842,0.247507,0.187754,0.176181,0.187754
0.329399,0.310173,0.305885,0.310173,0.241721,0.184150,0.173492,0.184150
0.196126,0.187603,0.185733,0.187603,0.155655,0.126286,0.120369,0.126286
0.147007,0.139634,0.137800,0.139634,0.122067,0.100533,0.096733,0.100533
0.117092,0.111736,0.110687,0.111736,0.097637,0.082549,0.079577,0.082549
0.098321,0.094867,0.094267,0.094867,0.084600,0.071733,0.069467,0.071733
0.084916,0.082645,0.082165,0.082645,0.074828,0.065244,0.063429,0.065244
dataPsil_54
0.338196,0.317842,0.313204,0.317842,0.247507,0.187754,0.176181,0.187754
0.329399,0.310173,0.305885,0.310173,0.241721,0.184150,0.173492,0.184150
0.196126,0.187603,0.185733,0.187603,0.155655,0.126286,0.120369,0.126286
0.147007,0.139634,0.137800,0.139634,0.122067,0.100533,0.096733,0.100533
0.117092,0.111736,0.110687,0.111736,0.097637,0.082549,0.079577,0.082549
0.098321,0.094867,0.094267,0.094867,0.084600,0.071733,0.069467,0.071733
0.084916,0.082645,0.082165,0.082645,0.074828,0.065244,0.063429,0.065244
dataPsil_55
0.338196,0.317842,0.313204,0.317842,0.247507,0.187754,0.176181,0.187754
0.329399,0.310173,0.305885,0.310173,0.241721,0.184150,0.173492,0.184150
0.196126,0.187603,0.185733,0.187603,0.155655,0.126286,0.120369,0.126286
0.147007,0.139634,0.137800,0.139634,0.122067,0.100533,0.096733,0.100533
0.117092,0.111736,0.110687,0.111736,0.097637,0.082549,0.079577,0.082549
0.098321,0.094867,0.094267,0.094867,0.084600,0.071733,0.069467,0.071733
0.084916,0.082645,0.082165,0.082645,0.074828,0.065244,0.063429,0.065244
dataPsil_56
0.338196,0.317842,0.313204,0.317842,0.247507,0.187754,0.176181,0.187754
0.329399,0.310173,0.305885,0.310173,0.241721,0.184150,0.173492,0.184150
0.196126,0.187603,0.185733,0.187603,0.155655,0.126286,0.120369,0.126286
0.147007,0.139634,0.137800,0.139634,0.122067,0.100533,0.096733,0.100533
0.117092,0.111736,0.110687,0.111736,0.097637,0.082549,0.079577,0.082549
0.098321,0.094867,0.094267,0.094867,0.084600,0.071733,0.069467,0.071733
0.084916,0.082645,0.082165,0.082645,0.074828,0.065244,0.063429,0.065244
dataPsil_57
0.338196,0.317842,0.313204,0.317842,0.247507,0.187754,0.176181,0.187754
0.329399,0.310173,0.305885,0.310173,0.241721,0.184150,0.173492,0.184150
0.196126,0.187603,0.185733,0.187603,0.155655,0.126286,0.120369,0.126286
0.147007,0.139634,0.137800,0.139634,0.122067,0.100533,0.096733,0.100533
0.117092,0.111736,0.110687,0.111736,0.097637,0.082549,0.079577,0.082549
0.098321,0.094867,0.094267,0.094867,0.084600,0.071733,0.069467,0.071733
0.084916,0.082645,0.082165,0.082645,0.074828,0.065244,0.063429,0.065244
dataPsil_60
0.340367,0.319514,0.315000,0.319514,0.249335,0.249335,0.249335,0.249335
0.331772,0.311800,0.307600,0.311800,0.243562,0.243562,0.243562,0.243562
0.201544,0.192665,0.190865,0.192665,0.160112,0.160112,0.160112,0.160112
0.153824,0.145400,0.143200,0.145400,0.126000,0.126000,0.126000,0.126000
